,timestep,Residential_Electricity_Load_R1,Residential_Electricity_Load_R2,Residential_Electricity_Load_R3,Residential_Electricity_Load_R4,Residential_Electricity_Load_R5,Residential_Electricity_Load_R6,Small_Commercial_Electricity_Load_C1,Small_Commercial_Electricity_Load_C2,Capacity Factor,Availability_R1,Availability_R2,EV_Demand_EV_R1,EV_Demand_EV_R2
0,20,1.4825484406388278,1.0272729029292587,1.3184837249800534,1.4799116183879004,1.4805431488642904,1.2291386346809894,1.419797079000253,1.1375836837808346,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
0,21,1.5244054199482084,1.007051848568571,1.3047097605799791,1.1559268908250135,1.6459549274620435,1.3300000142118875,1.318285893514546,1.0428998378255474,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
0,22,1.2935776770869072,0.8634640903251558,1.0899423790503515,1.2356412193139823,1.396315734632988,1.2026584986711681,1.2028578573437883,0.9585950360170482,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
0,23,1.0201567293345881,0.6819879035434275,1.086434007207634,0.9306091460726977,1.1017134207562855,0.8901555025974627,1.0039312068476993,0.805378514892453,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,0,0.8299389396310324,0.5555163655813894,0.710546644794057,0.7919808513642841,0.8466853450919184,0.8137647410449363,0.9081072174330799,0.7293856580185775,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,1,0.7056079741950473,0.4731806783542025,0.6044771319354345,0.6737287064483547,0.7625323629105292,0.6192417253594056,0.9054733283410832,0.6861753266995567,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,2,0.5957851694244041,0.39998633402133005,0.5654229383116622,0.6434625986818076,0.6450893227723514,0.5287537607476391,0.8569625534515332,0.6881911345217167,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,3,0.5238911429085796,0.35295443781223945,0.4451499095840562,0.5010607664966961,0.5684460853265932,0.4585983924716925,0.8411182836089393,0.6814756750973254,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,4,0.4937904500445028,0.32682798467383073,0.4229076050066595,0.47131706194756323,0.5337739597402943,0.43161723839973704,0.8583349531697909,0.674,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,5,0.569244907955951,0.43431369683588444,0.37716465700269153,0.5437118227670411,0.665494123260726,0.4418900013721811,0.9195604783023709,0.674,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,6,0.8071292008903629,0.5251346560119136,0.6664130330802113,0.7254135246245044,0.8212086535704428,0.6799122021972367,0.6740000000000002,0.779454882870343,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,7,0.9202118959787883,0.6156187347617342,0.7881198161206915,0.7369737679220284,0.9938030477972547,0.8300028447911747,1.4775184374152617,1.155661027015832,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,8,0.8644142728880412,0.5784684802010485,0.7479445432886895,0.8247212361016218,0.9491130467362547,0.7546156429753106,2.099543012271124,1.7558432205236671,0.04582305313684811,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,9,0.9633193893576804,0.5929306926877947,0.7590481541319352,0.8461142824721996,0.9576539168645116,0.5572899397767467,1.6892384216146348,1.8343766990502082,0.42020714685067106,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,10,0.934967478481226,0.6350224080895408,0.8220269861445343,0.8470423900874278,1.0259593581904156,0.8293544235154476,2.4463597069576597,1.9120422565842103,0.29443749036868366,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,11,0.9802077199378474,0.6554738883954128,0.8384610024632374,0.9525674174646551,1.032449600068401,0.8542511652070456,1.4795512803182882,1.473078180029315,0.3324608748864938,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,12,1.0505200449296632,0.6956057996294315,0.8911201149234936,0.9929944002193702,1.1346622681672984,0.9082569511140051,2.294925701826474,1.8844395204775037,0.1979165912080887,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,13,1.0518867023184475,0.7048096723695368,0.9075397212606288,1.0113302594135898,1.1454679192445747,0.9250024328727271,2.3872677733226944,1.8317458515069132,0.15599337238075955,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,14,1.1229523923040539,0.6999153432047049,0.8796415952937384,0.8925608412643917,1.1086491178040596,0.8279358991435298,1.9000561107632732,1.7071961178536534,0.18914196401167094,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,15,1.0763718484127296,0.7193673616568512,0.9216745790522952,1.0271180856353601,1.0886154261995569,0.9418864637965157,2.007748955551926,1.6072103604263652,0.05362272175588609,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,16,1.0726210268316794,0.725464747603306,0.918554517813807,1.0235413148672359,1.2957129334276407,0.936181357025307,1.861641945166723,1.4899030218372968,0.03412355020829115,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,17,1.0233476001148911,0.7776922360677625,0.9964811065782936,1.1104478982719235,1.2585236385860503,1.015632150761169,1.599104625085163,1.4326121320581457,0.0009749585773797469,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,18,1.3393729725137602,0.8063091061079755,1.1464459765013848,1.2774293763502318,1.4443362695013837,1.1668659109586386,1.6702726347647499,1.1907988438805706,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,19,1.4630379194754235,0.9835239910820104,1.2574765284271876,1.290899047748943,1.58562095093121,1.2900323685045716,1.3517270109874793,1.234471303664165,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,20,1.4825484406388278,1.0235880396589652,1.3110673336406697,1.460786107702543,1.4805431488642904,1.3358503016333951,0.6740000000000002,1.1604598257068692,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,21,1.4743090801052368,1.2323095145149963,1.2624285172307144,1.4062717780450569,1.591800380050671,1.2863173579809484,1.2775322624513015,0.674,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,22,1.245400265141395,0.832276293436424,1.0671759856937757,1.1659114857623465,1.3485470946756377,1.0875154765152024,1.1734798471870445,0.9390990862843149,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
1,23,0.9686218462265822,0.5617627442721813,0.8344020934348036,1.1077200516405312,1.0407405135519279,0.845645074289797,1.0099090122338288,0.7699326917108691,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
2,0,0.5411436804381765,0.38787932294935284,0.49537279965589653,0.7335438687915967,0.6251582805815316,0.5055084871692086,0.8650720824925417,0.674,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
2,1,0.36620096985035033,0.33441041843202257,0.42574082899736226,0.36506456308557333,0.5450100562790201,0.42162708692121803,0.7700475539611492,0.6753809068861216,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
2,2,0.41759687696659975,0.297,0.4089498691902711,0.3990511003368667,0.4439519733678849,0.3676248903031261,0.7534286767326288,0.674,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
2,3,0.38176812545040895,0.297,0.32691780411746524,0.3646430351019078,0.41280180985567627,0.297,0.6740000000000002,0.674,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
2,4,0.3692009552033377,0.297,0.31631698244761586,0.3526262585111724,0.39924261688640367,0.32293431469214007,0.6740000000000002,0.674,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
2,5,0.4246152641040154,0.297,0.36383640698663267,0.297,0.45905080462560116,0.37101692416407234,0.6740000000000002,0.674,0.0,0.0,0.9250971070786713,9.2072,0.04952084556813711
